productUid,title,collectionHandle,catalogUid,attributesJson
cards_pf_bc_pt_350-gsm-coated-silk_cl_4-0_sft_foil-gold-1-1_hor,Posters — BC — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BC"",""PaperType"":""350-gsm-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-gold-1-1"",""State"":""published"",""Variable"":""no""}"
cards_pf_bc_pt_350-gsm-coated-silk_cl_4-0_sft_foil-gold-1-1_hor_variable,Posters — BC — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BC"",""PaperType"":""350-gsm-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-gold-1-1"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bc_pt_350-gsm-coated-silk_cl_4-0_sft_foil-silver-1-0_hor,Posters — BC — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BC"",""PaperType"":""350-gsm-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-silver-1-0"",""State"":""published"",""Variable"":""no""}"
cards_pf_bc_pt_350-gsm-coated-silk_cl_4-0_sft_foil-silver-1-0_hor_variable,Posters — BC — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BC"",""PaperType"":""350-gsm-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-silver-1-0"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bc_pt_350-gsm-coated-silk_cl_4-0_sft_foil-silver-1-1_hor,Posters — BC — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BC"",""PaperType"":""350-gsm-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-silver-1-1"",""State"":""published"",""Variable"":""no""}"
cards_pf_bc_pt_350-gsm-coated-silk_cl_4-0_sft_foil-silver-1-1_hor_variable,Posters — BC — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BC"",""PaperType"":""350-gsm-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-silver-1-1"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bc_pt_350-gsm-coated-silk_cl_4-0_ver,Posters — BC — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BC"",""PaperType"":""350-gsm-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bc_pt_350-gsm-coated-silk_cl_4-0_ver_variable,Posters — BC — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BC"",""PaperType"":""350-gsm-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bc_pt_350-gsm-uncoated_cl_4-0_hor,Posters — BC — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BC"",""PaperType"":""350-gsm-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bc_pt_350-gsm-uncoated_cl_4-0_ver,Posters — BC — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BC"",""PaperType"":""350-gsm-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bd_pt_110-lb-cover-uncoated_cl_4-0_hor,Posters — BD — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BD"",""PaperType"":""110-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bd_pt_110-lb-cover-uncoated_cl_4-0_ver,Posters — BD — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BD"",""PaperType"":""110-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bd_pt_130-lb-cover-coated-silk_cl_4-0_hor,Posters — BD — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BD"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bd_pt_130-lb-cover-coated-silk_cl_4-0_ver,Posters — BD — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BD"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bd_pt_130-lb-cover-uncoated_cl_4-0_hor,Posters — BD — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BD"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bd_pt_130-lb-cover-uncoated_cl_4-0_ver,Posters — BD — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BD"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bd_pt_300-gsm-coated-silk_cl_4-0_hor,Posters — BD — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BD"",""PaperType"":""300-gsm-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bd_pt_300-gsm-coated-silk_cl_4-0_ver,Posters — BD — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BD"",""PaperType"":""300-gsm-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bd_pt_300-gsm-uncoated_cl_4-0_hor,Posters — BD — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BD"",""PaperType"":""300-gsm-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bd_pt_300-gsm-uncoated_cl_4-0_ver,Posters — BD — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BD"",""PaperType"":""300-gsm-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bd_pt_350-gsm-coated-silk_cl_4-0_hor,Posters — BD — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BD"",""PaperType"":""350-gsm-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bd_pt_350-gsm-coated-silk_cl_4-0_ver,Posters — BD — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BD"",""PaperType"":""350-gsm-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bd_pt_350-gsm-uncoated_cl_4-0_hor,Posters — BD — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BD"",""PaperType"":""350-gsm-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bd_pt_350-gsm-uncoated_cl_4-0_ver,Posters — BD — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BD"",""PaperType"":""350-gsm-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_110-lb-cover-coated-silk_cl_4-0_hor,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""110-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_110-lb-cover-coated-silk_cl_4-0_ver,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""110-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_110-lb-cover-uncoated_cl_4-0_hor,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""110-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_110-lb-cover-uncoated_cl_4-0_ver,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""110-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-coated-silk_cl_4-0_hor,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-coated-silk_cl_4-0_hor_variable,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bx_pt_130-lb-cover-coated-silk_cl_4-0_sft_foil-copper-1-0_hor,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-copper-1-0"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-coated-silk_cl_4-0_sft_foil-copper-1-0_hor_variable,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-copper-1-0"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bx_pt_130-lb-cover-coated-silk_cl_4-0_sft_foil-copper-1-0_ver,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-copper-1-0"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-coated-silk_cl_4-0_sft_foil-copper-1-0_ver_variable,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-copper-1-0"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bx_pt_130-lb-cover-coated-silk_cl_4-0_sft_foil-gold-1-0_hor,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-gold-1-0"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-coated-silk_cl_4-0_sft_foil-gold-1-0_hor_variable,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-gold-1-0"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bx_pt_130-lb-cover-coated-silk_cl_4-0_sft_foil-gold-1-0_ver,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-gold-1-0"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-coated-silk_cl_4-0_sft_foil-gold-1-0_ver_variable,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-gold-1-0"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bx_pt_130-lb-cover-coated-silk_cl_4-0_sft_foil-silver-1-0_hor,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-silver-1-0"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-coated-silk_cl_4-0_sft_foil-silver-1-0_hor_variable,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-silver-1-0"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bx_pt_130-lb-cover-coated-silk_cl_4-0_sft_foil-silver-1-0_ver,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-silver-1-0"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-coated-silk_cl_4-0_sft_foil-silver-1-0_ver_variable,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-silver-1-0"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bx_pt_130-lb-cover-coated-silk_cl_4-0_ver,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-uncoated_cl_4-0_hor,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-uncoated_cl_4-0_hor_variable,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bx_pt_130-lb-cover-uncoated_cl_4-0_sft_foil-copper-1-0_hor,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-copper-1-0"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-uncoated_cl_4-0_sft_foil-copper-1-0_hor_variable,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-copper-1-0"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bx_pt_130-lb-cover-uncoated_cl_4-0_sft_foil-copper-1-0_ver,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-copper-1-0"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-uncoated_cl_4-0_sft_foil-copper-1-0_ver_variable,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-copper-1-0"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bx_pt_130-lb-cover-uncoated_cl_4-0_sft_foil-gold-1-0_hor,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-gold-1-0"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-uncoated_cl_4-0_sft_foil-gold-1-0_hor_variable,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-gold-1-0"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bx_pt_130-lb-cover-uncoated_cl_4-0_sft_foil-gold-1-0_ver,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-gold-1-0"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-uncoated_cl_4-0_sft_foil-gold-1-0_ver_variable,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-gold-1-0"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bx_pt_130-lb-cover-uncoated_cl_4-0_sft_foil-silver-1-0_hor,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-silver-1-0"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-uncoated_cl_4-0_sft_foil-silver-1-0_hor_variable,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-silver-1-0"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bx_pt_130-lb-cover-uncoated_cl_4-0_sft_foil-silver-1-0_ver,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-silver-1-0"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_130-lb-cover-uncoated_cl_4-0_sft_foil-silver-1-0_ver_variable,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""foil-silver-1-0"",""State"":""published"",""Variable"":""yes""}"
cards_pf_bx_pt_130-lb-cover-uncoated_cl_4-0_ver,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""130-lb-cover-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_300-gsm-coated-silk_cl_4-0_hor,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""300-gsm-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_300-gsm-uncoated_cl_4-0_hor,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""300-gsm-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_300-gsm-uncoated_cl_4-0_ver,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""300-gsm-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_350-gsm-coated-silk_cl_4-0_hor,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""350-gsm-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_350-gsm-coated-silk_cl_4-0_ver,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""350-gsm-coated-silk"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_350-gsm-uncoated_cl_4-0_hor,Posters — BX — hor,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""hor"",""PaperFormat"":""BX"",""PaperType"":""350-gsm-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
cards_pf_bx_pt_350-gsm-uncoated_cl_4-0_ver,Posters — BX — ver,posters,posters,"{""CoatingType"":""none"",""ColorType"":""4-0"",""Orientation"":""ver"",""PaperFormat"":""BX"",""PaperType"":""350-gsm-uncoated"",""ProductStatus"":""activated"",""ProtectionType"":""none"",""ShapeEdgeType"":""none"",""SpotFinishingType"":""none"",""State"":""published"",""Variable"":""no""}"
